text,label,label_id,language_variant,language_id,is_synthetic
Breakfast meeting arrangement Rs 391,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Chai nashta for staff Rs 39153,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Guest lunch charges Rs 244944,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Biscuits and namkeen for pantry Rs 48307,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Monthly team dinner outing Rs 405879,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Lunch meeting 41 pax Rs 17182,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Drinking water cans 14 nos,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Monthly team dinner outing Rs 122164,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Cold drinks for summer supply Rs 41225,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Snacks for training session Rs 265378,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Disposable plates cups for party,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Zomato order for team meeting Rs 19728,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Festival sweets distribution Rs 221177,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Milestone celebration team lunch Rs 49723,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Office birthday cake Rs 24228,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Monthly team dinner outing Rs 252034,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Milestone celebration team lunch Rs 217141,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Lunch for staff 43 persons Rs 49882,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Party catering diwali celebration Rs 454570,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Cold drinks for summer supply Rs 12504,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Restaurant bill client dinner Rs 43291,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Drinking water cans 12 nos,food_beverages_catering,4,Code-mixed Hindi-English,3,True
Fruits for office pantry Rs 258991,food_beverages_catering,4,Code-mixed Hindi-English,3,True
स्पा रु 36330,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 219,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 28857,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 17248,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 25445,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 9121,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 41437,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 4849,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 24569,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 23764,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 37947,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 15146,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 27011,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 44454,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 14741,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 7223,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 27527,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 36897,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 43694,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 19851,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 19582,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 35844,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 30316,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 18752,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 6137,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 26411,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 43916,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 35386,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 20841,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 25366,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 4830,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 15317,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 22187,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4628,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 34284,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 31099,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 37952,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 48056,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 18993,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 9614,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 16349,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 35392,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 26677,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 22387,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 20521,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 3060,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 49489,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 43044,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 27829,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 4813,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 4044,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 15267,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 18B10,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 9118,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 42945,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 7011,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 31076,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 38313,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 18534,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 47629,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 29021,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 29923,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 17394,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 45750,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 27578,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 18242,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 5948,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 35491,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 41618,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 16839,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 11016,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 12751,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 28306,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 43986,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 28801,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 25218,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 49110,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 40823,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 13872,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 48377,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 37640,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 1052,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 29109,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 21226,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 23792,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 13183,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 8179,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 822,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 17280,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 11317,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 11026,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 20754,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 34872,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 32138,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 27450,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 37468,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 5057,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 39316,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 43336,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 8086,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 27935,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 33764,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 28616,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 4543,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 9159,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 34350,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 26396,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 22859,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 40677,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 13653,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 35516,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 2714,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 39757,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 7104,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 46209,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 48625,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 31973,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 36485,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 16564,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4499O,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 10519,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 5402,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 11545,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 10347,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 26284,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 9605,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 32126,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 45719,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 22966,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 32187,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 42549,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4345,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 30482,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 41082,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4098,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 34594,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 25023,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 28849,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 43717,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 40604,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 4878,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 8215,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 46195,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 35002,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 48019,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 5711,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 33705,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 15621,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 24008,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 10058,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 15832,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 5727,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 36935,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 45226,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 2392,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 3833,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 34612,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 6586,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 24852,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 21637,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 34056,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 3109,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 31857,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 17072,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 31218,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 34984,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 36535,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 31440,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 31733,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 39714,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 28526,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 32871,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 22099,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 48464,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 9391,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 42391,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 1196,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 29889,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 28390,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 4197,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 12675,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 33993,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 2819,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 6546,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 18444,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 2888,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 40842,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 43861,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 16401,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 16911,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 46192,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4160,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 8342,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 35962,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 14430,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 43658,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 15077,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4723,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 3336,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 5617,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 4449,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 22363,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 23770,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 15471,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 37342,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 514,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 27177,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 14991,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 46630,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 45990,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 18216,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 1772,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 30909,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 12211,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 48770,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 27550,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 27094,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 33275,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 28636,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 47236,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 25998,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 40024,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 34564,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 4181,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 43985,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 39871,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 42969,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 29903,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 23796,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 30985,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 10579,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 38285,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 3251,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 20326,club_health_beauty,5,Hindi (Devanagari),0,True
ब्यूटी सैलून रु 7341,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 3682,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 46255,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 49501,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 39715,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 19041,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 9600,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 1626,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 44572,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 25439,club_health_beauty,5,Hindi (Devanagari),0,True
स्पा रु 21722,club_health_beauty,5,Hindi (Devanagari),0,True
हेल्थ इंश्योरेंस रु 40821,club_health_beauty,5,Hindi (Devanagari),0,True
योगा रु 28557,club_health_beauty,5,Hindi (Devanagari),0,True
क्लब रु 38145,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 12007,club_health_beauty,5,Hindi (Devanagari),0,True
जिम रु 26093,club_health_beauty,5,Hindi (Devanagari),0,True
saloon gaya rs 11931,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 36465,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 40538,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 5017,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 3023,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 32512,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 16018,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 42846,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 37602,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 13061,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 34252,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 41457,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 14054,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 12816,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 946,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 19250,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 1217,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 12981,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 27833,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 44315,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 6665,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 25424,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 13968,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 19267,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 48363,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 49576,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 32111,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 41343,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 9397,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 5236,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 4749,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 24190,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 41406,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 41799,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 929,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 34544,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 8493,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 21301,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 41647,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 26637,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 14069,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 6263,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 33359,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 7275,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 4240,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 10535,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 24191,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 33676,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 1l179,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 38104,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 49539,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 36974,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 40252,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 42131,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 35505,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 14164,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 20287,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 47085,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 13380,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 30220,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 40225,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 34786,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 27630,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 35521,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 35296,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 49503,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 38263,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 43544,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 44445,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 23729,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 23811,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 15630,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 13627,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 34590,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 17386,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 3748,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 28379,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 42891,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 3694,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 29419,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 167,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 24138,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 8235,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 14275,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 8383,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 42043,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 45811,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 46808,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 19117,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 48663,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 14559,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 23724,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 42900,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 17887,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 40270,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 33593,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 19335,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 27349,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 21598,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs 33385,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 931,club_health_beauty,5,Transliterated Hindi,1,True
gym membership liya rs l49l9,club_health_beauty,5,Transliterated Hindi,1,True
spa gaya rs 4139,club_health_beauty,5,Transliterated Hindi,1,True
saloon gaya rs 7460,club_health_beauty,5,Transliterated Hindi,1,True
yoga class rs 14114,club_health_beauty,5,Transliterated Hindi,1,True
health insurance rs 33805,club_health_beauty,5,Transliterated Hindi,1,True
